Nu,Er
908,2.84340167045593
905,2.94601058959961
911,2.05338144302368
910,2.73688006401062
907,2.83888745307922
905,2.86045241355896
904,2.77754282951355
896,2.72368550300598
896,2.81991839408875
901,2.80907034873962
905,2.75563216209412
903,2.88794493675232
897,2.76721739768982
899,2.75034523010254
902,2.88889288902283
915,2.03166365623474
862,3.16301822662354
875,2.81566452980042
877,3.43909001350403
899,0.90044903755188
904,2.98660039901733
892,0.432656824588776
907,0.728222191333771
905,2.79894971847534
918,2.87202095985413
914,0.651629686355591
891,5.34041213989258
899,0.371148198843002
863,1.64606702327728
860,3.90136337280273
851,3.91879296302795
912,0.859444081783295
909,1.69066953659058
908,1.84836041927338
893,6.23573303222656
898,1.63551008701324
888,1.89814496040344
902,4.50336503982544
908,0.917471706867218
874,1.90275537967682
894,1.71934342384338
877,3.52760648727417
894,1.70182263851166
911,2.67534589767456
884,2.00148224830627
879,3.71473145484924
877,0.619327366352081
891,3.79880952835083
889,1.05361425876617
887,2.01799297332764
903,2.07735395431519
868,1.9409087896347
898,1.87960565090179
909,1.70746231079102
885,1.86228585243225
905,1.11065053939819
895,1.60127556324005
874,1.0224517583847
907,1.27687978744507
897,1.43900585174561
889,0.923542618751526
906,0.843205571174622
933,3.80981111526489
921,1.26986241340637
912,3.800128698349
928,1.44743800163269
905,3.81043434143066
905,3.97722721099854
919,3.91026282310486
911,3.82983636856079
901,2.18611836433411
913,4.03827953338623
917,1.03092288970947
913,3.95643329620361
927,4.29563188552856
933,0.45675989985466
943,1.02776825428009
905,4.18393421173096
904,1.45046091079712
913,4.69181728363037
921,1.34070360660553
918,3.11470293998718
978,2.31572961807251
981,3.74822998046875
994,3.3491678237915
998,1.26542675495148
992,2.70204257965088
1002,1.07036566734314
993,2.97092390060425
1003,0.222127988934517
1000,4.29665803909302
1003,2.80264568328857
1005,4.47328758239746
1001,3.44605374336243
1003,5.97928237915039
1000,6.15577411651611
1002,6.28499555587769
1004,3.98544645309448
1004,3.88558435440063
1006,6.26410865783691
1003,3.43142700195312
1005,6.79097270965576
1003,2.62749862670898
1007,3.20513010025024
1001,6.04828691482544
1002,3.2155659198761
1005,6.5456805229187
1003,6.99438190460205
1002,3.8227436542511
1004,2.77564406394958
1003,2.6271436214447
1004,3.9059796333313
1004,7.78598213195801
1003,3.03421759605408
1003,2.87555551528931
1003,0.531471252441406
1002,7.23737335205078
1002,2.90728187561035
1002,5.49467182159424
1006,2.75159764289856
1003,3.6367290019989
1004,2.13209891319275
1001,2.82916522026062
1002,1.88627469539642
1005,4.70961093902588
1003,4.32634258270264
1003,1.93338632583618
1006,1.72552955150604
1006,2.31516146659851
1000,2.37292623519897
1006,2.55971550941467
1004,1.44285023212433
1004,4.70842933654785
1004,2.59090805053711
1003,2.2662570476532
1007,2.60909175872803
1006,3.14006066322327
1001,5.47143125534058
1001,4.28049278259277
1001,5.62340641021729
1005,5.09989929199219
1004,2.12124681472778
1008,2.16279006004333
1002,4.0596137046814
1003,4.29480409622192
1005,5.80008888244629
1005,6.28551864624023
1000,6.85728597640991
1001,3.56462240219116
1004,7.91277503967285
1000,2.26897716522217
1002,1.33248007297516
1005,1.61312115192413
1005,3.18886494636536
1006,3.54409289360046
1007,4.21033191680908
1005,3.6304817199707
1003,2.85551142692566
1005,0.86663031578064
1005,2.20542192459106
1003,1.68893647193909
1002,4.5889196395874
1007,1.29602241516113
1004,1.74107193946838
1005,3.76854801177979
1004,4.41791200637817
1003,2.2029345035553
1002,7.65036296844482
1004,4.34796762466431
1003,3.48295092582703
1005,7.58629322052002
1002,1.2776905298233
1003,0.177374318242073
1005,3.30311942100525
1005,2.18094921112061
1005,2.08026671409607
1003,2.40634989738464
1004,3.39851641654968
1000,4.01693391799927
1004,3.30528426170349
1004,3.04899621009827
1005,4.62527894973755
1004,5.07630968093872
1001,1.86962008476257
1003,1.54452228546143
1003,2.44295263290405
1008,1.69122862815857
1004,3.34673166275024
1007,5.93901443481445
1002,6.24188995361328
1003,2.52564525604248
1004,2.7481849193573
1004,1.50632500648499
1007,3.0265839099884
1004,7.6238055229187
1004,1.79101669788361
1005,3.05064535140991
1006,6.49272012710571
1009,3.76478481292725
1008,1.47830951213837
1007,1.59141719341278
1005,5.9431734085083
1004,1.32060897350311
1007,1.12328445911407
1003,2.2085542678833
1003,3.82724404335022
1006,5.26059007644653
1003,4.95775556564331
1002,5.03210639953613
1003,6.40527582168579
1003,2.47730231285095
1006,2.67695713043213
1005,1.4489825963974
1005,3.66985583305359
1006,4.88338375091553
1005,2.83083033561707
1002,1.84290170669556
1001,2.18181180953979
1006,3.55942368507385
1007,1.67014896869659
1007,9.73329257965088
1007,2.4809832572937
1006,1.70629107952118
1003,2.4055290222168
1004,0.752470850944519
1002,4.02974367141724
1009,2.55530405044556
1006,2.54875993728638
1003,3.94656133651733
1006,1.71371817588806
1008,4.9101824760437
1002,2.57820653915405
1005,5.21588802337647
1004,1.56204915046692
1002,3.69898009300232
1003,1.90969920158386
1009,1.92046344280243
1003,1.09003663063049
1003,1.05029118061066
1006,2.47529721260071
1005,5.18020534515381
1003,1.73487687110901
1001,4.66598033905029
1004,4.40458011627197
1004,4.54232406616211
1004,3.39158964157104
1004,2.58123064041138
1003,5.48677539825439
1008,4.2944450378418
1003,3.18160128593445
1005,8.81916046142578
1003,1.14045584201813
1002,4.0184907913208
1003,4.07245397567749
1007,1.21921157836914
1003,3.23281955718994
1006,4.44271278381348
1004,6.03957653045654
1004,6.2323899269104
1003,7.28611421585083
1003,4.12078046798706
1005,6.85352945327759
1002,5.06113004684448
1003,5.3072714805603
1003,6.29938268661499
1004,4.51200914382935
1003,4.04230833053589
1003,5.41972637176514
1000,1.58498287200928
1003,3.08499097824097
1003,7.85126113891602
1003,5.12521934509277
1005,7.94629144668579
1004,6.8010196685791
1010,8.02281856536865
1006,3.35610198974609
1004,3.39130043983459
1003,2.61012053489685
1001,4.59349203109741
1005,5.53350973129272
1002,6.27414560317993
1003,1.02527916431427
1006,8.07993125915527
1004,7.72487545013428
1005,7.58983612060547
1003,8.10978031158447
1006,5.19037914276123
1002,3.69301152229309
1001,3.77908706665039
1003,1.51229858398438
1003,2.30920767784119
1003,2.01797580718994
1006,1.50129783153534
1002,3.66628503799438
1002,2.52609753608704
1002,2.16968464851379
1003,3.66139769554138
1004,1.97794258594513
1002,4.7131781578064
1002,7.94092893600464
1002,3.83941650390625
1002,4.95631074905396
1001,6.49314212799072
1002,1.97708785533905
1003,1.97403717041016
1004,6.11316537857056
1005,1.20541763305664
1004,0.439269632101059
1001,0.277243196964264
1006,2.17590475082397
1002,1.86563360691071
1000,1.7877836227417
1003,7.95716142654419
1004,1.29538178443909
1003,8.1332311630249
1001,7.99740791320801
1003,1.84595322608948
1002,8.02385234832764
1006,1.33037257194519
1003,3.34560823440552
1003,1.36399328708649
1005,7.18878412246704
1001,7.13904142379761
1004,1.32740068435669
1002,7.18418264389038
1002,1.5001140832901
1001,7.19703722000122
1002,1.19520080089569
1005,7.13596725463867
1002,7.18913793563843
1003,1.51503419876099
1004,1.40530371665955
1002,1.0214946269989
1001,1.44564020633698
1005,0.168084323406219
1004,7.12592887878418
1004,7.16678047180176
1001,7.25187206268311
1003,1.31542944908142
1004,7.22409248352051
1003,0.175317198038101
1002,7.18630075454712
1002,7.24328899383545
1004,1.45925962924957
1003,7.13454294204712
1004,1.4721782207489
1003,7.10956859588623
1003,7.14563369750977
1003,1.54534029960632
1001,1.55450582504272
1002,7.1092963218689
1004,1.52103281021118
1003,0.085599504411221
1004,7.21505546569824
1002,7.15264558792114
1004,7.22652864456177
1002,1.43911290168762
1002,1.26017570495605
1004,1.45390009880066
1002,7.14452505111694
1004,7.19910955429077
1003,7.174560546875
1002,0.055550117045641
1000,1.52247858047485
1004,1.34241724014282
1003,7.13887739181519
1001,4.04340028762817
1002,7.24459266662598
1003,7.14914608001709
1002,1.28414511680603
1002,7.11367321014404
1004,1.28382837772369
1001,7.19099473953247
1004,1.22916388511658
1004,7.1735143661499
1005,0.054304152727127
1005,1.58826661109924
1003,1.49729013442993
1003,7.29588842391968
1002,3.98275375366211
1004,7.23717451095581
1002,1.53875124454498
1001,1.28386962413788
1004,7.15084028244019
1003,7.21539449691772
1001,7.18278741836548
1001,0.052069507539272
1001,7.16428995132446
1003,7.18151044845581
1002,4.02573728561401
1000,1.59603095054626
1004,1.49377608299255
1001,7.22534322738647
1007,7.18234300613403
1003,7.12249898910522
1003,7.18458843231201
1003,1.32259428501129
1003,7.25775480270386
1003,1.28501510620117
1004,0.213883444666862
1002,7.19095420837402
1005,3.57208752632141
1003,7.15525722503662
1003,7.27225017547607
1003,7.18477344512939
1004,0.065352082252503
1004,3.59298586845398
1003,6.96795797348022
1003,5.06418180465698
1003,1.85337674617767
1001,4.58756017684937
1000,1.19321644306183
1003,3.13997197151184
1003,4.06791591644287
996,2.57808756828308
1003,0.49364373087883
999,1.25506448745728
1003,4.61617136001587
998,2.7615282535553
997,5.99433422088623
995,5.70986652374268
971,4.74138259887695
943,0.508564054965973
867,2.6890664100647
880,5.35005855560303
806,8.43836116790772
863,3.22441625595093
839,4.82729053497314
847,3.67035007476807
891,2.71089887619019
887,5.82444429397583
907,3.03241801261902
908,6.39845991134644
901,7.05044746398926
900,5.89497232437134
881,6.32006025314331
915,6.54143476486206
911,6.15452909469605
910,5.61110401153564
909,6.17013788223267
913,6.83889436721802
902,6.77553558349609
905,4.98421859741211
908,2.499507188797
912,6.69479322433472
903,5.01025772094727
892,5.04734420776367
910,6.83798170089722
905,6.75483322143555
894,6.45929527282715
903,1.44989478588104
895,6.75339841842651
875,3.90022277832031
879,8.34724903106689
896,1.83629894256592
897,5.55108118057251
910,4.67324638366699
914,1.2210853099823
914,3.71095371246338
909,0.1700359582901
907,1.14631223678589
910,2.53751826286316
936,6.42952585220337
943,2.27189755439758
975,6.88035774230957
990,3.67444896697998
990,1.74641227722168
987,7.07108879089356
1003,2.39789032936096
1005,3.20545029640198
1002,4.16553401947022
1004,0.910244822502136
1003,2.42839169502258
1004,0.701456844806671
1004,1.20233678817749
1000,8.96704196929932
1001,2.81582903862
1003,4.9563512802124
1003,1.80057036876678
1002,3.59411573410034
1004,1.69765770435333
1000,2.49743413925171
1004,2.45965003967285
1005,7.6030912399292
1005,7.11709785461426
1007,3.937828540802
1005,4.3207745552063
1004,5.67012882232666
1002,3.92629885673523
1005,4.22603368759155
1004,4.30996370315552
1003,3.14763712882996
1009,1.92719864845276
1008,1.92911493778229
1004,0.311156064271927
1004,6.13476419448853
1007,2.26919341087341
1006,3.12501335144043
1006,4.14711332321167
1003,0.40364995598793
1004,2.34382629394531
1004,4.44336795806885
1007,7.67288398742676
1005,8.10916709899902
1005,7.52147579193115
1004,5.54827499389648
1004,1.20057904720306
1005,1.52163875102997
1004,8.66884231567383
1009,0.658987462520599
1001,8.57742404937744
1008,8.72342109680176
1006,8.66369915008545
1005,0.764822900295258
1008,7.37796497344971
1006,1.70100092887878
1006,2.13717675209045
1004,3.68609809875488
1006,0.211279273033142
1003,3.95535731315613
1006,4.02159643173218
1005,3.79125285148621
1009,4.24378061294556
1004,4.49321699142456
1005,4.08632946014404
1004,1.11743581295013
1001,6.06399631500244
1005,4.95510053634644
1010,4.48419666290283
1011,3.73419618606567
1005,0.993963897228241
1009,4.62215852737427
1008,1.70809745788574
1009,5.21643543243408
1007,5.17388534545898
1008,1.58127903938293
1008,2.86826634407043
1004,1.70945560932159
1005,1.56201922893524
1008,1.64900493621826
1005,1.40521311759949
1010,0.684363782405853
1005,1.44412767887115
1007,1.35403752326965
1005,0.824027895927429
1004,3.26650071144104
1006,2.38645124435425
1005,2.92465496063232
1007,4.8167781829834
1008,4.5552544593811
1010,4.6322865486145
1006,4.64242076873779
1009,4.63744258880615
1006,4.65277862548828
1006,3.20130515098572
1003,2.84931492805481
1012,0.957529425621033
1006,2.34318733215332
1010,4.97570276260376
1004,1.87174320220947
1004,0.703983843326569
1006,0.470009416341782
1007,0.387520849704742
1001,0.443650841712952
1006,0.623983323574066
1005,0.599101066589356
1004,0.258170515298843
1005,1.29516160488129
1002,1.45866525173187
1005,2.10376048088074
1008,4.15117025375366
1010,4.17845487594605
1011,4.17407369613647
1008,0.439719915390015
1004,3.64171147346497
1006,2.44434070587158
1005,2.8569655418396
1004,0.600102603435516
1003,2.91442275047302
1003,0.753636956214905
1006,2.22229719161987
1004,2.39567303657532
1004,1.31013917922974
1005,4.49410200119019
1009,1.40939247608185
1012,2.96216154098511
1005,2.88225412368774
1005,2.99860215187073
1005,1.54271078109741
1006,2.86327457427979
1005,3.93058013916016
1005,3.42988705635071
1005,3.31141805648804
1007,5.09815263748169
1007,4.0687894821167
1004,4.27770709991455
1005,3.60731220245361
1005,3.16561627388
1004,6.78103685379028
1004,4.06960296630859
1007,5.34643840789795
1006,3.8056743144989
1005,1.02500736713409
1006,4.11958074569702
1006,4.01567935943604
1005,6.91425275802612
1007,4.22251415252686
1003,5.72252559661865
1002,3.99638962745667
1009,3.44053316116333
1007,3.59023284912109
1003,3.19316482543945
1004,3.53324437141418
1002,3.40508055686951
1002,6.82880735397339
1000,3.67176818847656
1005,1.15961289405823
1003,2.10798764228821
1006,1.78873515129089
1002,4.94227170944214
1002,2.12281370162964
1003,2.82011270523071
1002,2.27819228172302
1004,5.89787483215332
1001,6.32814836502075
1007,1.75411665439606
1002,3.57821559906006
1002,1.87833023071289
1005,5.50500059127808
1004,3.52096176147461
1003,3.42637825012207
1006,2.7504518032074
1004,4.53654479980469
1002,1.09777271747589
1007,2.66005349159241
1005,3.80842804908752
1004,3.37335896492004
1001,1.68985962867737
1001,1.11120390892029
1003,3.72952890396118
1004,4.21661138534546
1002,3.84360098838806
1009,2.57485342025757
1001,3.25865364074707
1009,1.43159472942352
1005,1.59228956699371
1005,3.88595938682556
1002,3.2509183883667
1006,2.35187363624573
1005,3.62537026405334
1003,4.57248544692993
1005,3.24188852310181
1003,4.71068668365479
1004,5.72652387619019
1004,3.69936156272888
1005,5.17466497421265
1004,5.04819440841675
1007,5.72181701660156
1003,4.32712650299072
1004,4.12896203994751
1005,2.87394022941589
1000,2.01955580711365
1006,3.51486587524414
1003,1.2358021736145
1007,2.08785915374756
1008,1.01387226581573
1007,2.19793915748596
1005,1.32382142543793
1005,3.46279096603394
1003,3.36228179931641
1008,2.03962731361389
1004,3.78683710098267
1006,3.16942954063416
1005,1.96179723739624
1001,2.74288177490234
1005,1.66362297534943
1003,6.95112419128418
1004,1.71592879295349
1000,5.54322242736816
1002,1.51268756389618
1004,0.916039288043976
1009,3.80953812599182
1002,2.76625275611877
1006,1.25095450878143
1003,1.16588807106018
1004,4.31992435455322
1004,2.48710417747498
1004,1.51265501976013
1004,4.49664402008057
1006,1.63903403282166
1003,6.01597356796265
1002,4.50972032546997
1004,3.42255020141602
1005,6.96919679641724
1004,8.61160564422607
1001,9.40944957733154
1002,7.73665714263916
1002,1.80544865131378
1004,1.61479020118713
1005,2.83193612098694
1004,3.66524028778076
1007,1.41720759868622
1002,6.64200973510742
1003,1.89269959926605
1001,3.88520884513855
1004,4.38911390304565
1002,2.00714230537415
1004,5.23356676101685
1001,4.94618272781372
1002,4.70571851730347
1006,2.88487315177917
1002,4.08130168914795
1003,3.85191965103149
1004,2.51532816886902
1004,3.66506671905518
1004,3.24576735496521
1003,4.04212141036987
1000,7.13851356506348
1004,4.5499415397644
1006,0.886551439762116
1002,6.8303713798523
1002,2.43748354911804
1005,0.625251591205597
1005,3.9010751247406
1004,5.70465707778931
1005,5.17031478881836
1006,4.34274482727051
1006,7.67692995071411
1003,5.24069356918335
1003,5.67485618591309
1005,5.45982217788696
1004,6.15281820297241
1006,5.98406457901001
1005,8.00446605682373
1007,5.58281517028809
1005,3.66702151298523
1002,3.70105576515198
1004,6.14431381225586
1000,4.90958261489868
1000,5.71202754974365
1002,4.72881650924683
1005,3.73431992530823
1007,5.17196702957153
1003,1.93281650543213
1004,3.50117301940918
1003,3.0025110244751
1006,4.37779712677002
1006,0.905375182628632
1000,3.56518888473511
1004,2.74232912063599
1003,2.71685791015625
1006,1.4006187915802
1003,2.70137047767639
1003,2.37160849571228
1005,4.05709409713745
1008,5.36383819580078
1005,1.81899845600128
1007,0.994816780090332
1000,6.31564617156982
1006,5.1413688659668
1004,3.27770781517029
1004,2.93330478668213
1006,7.96289968490601
1003,2.33308625221252
1001,2.02521753311157
1002,1.81698954105377
1003,2.75644111633301
1008,3.65403580665588
1002,1.55653691291809
1006,8.5165548324585
1004,4.09137010574341
1007,2.56294631958008
1003,2.5658004283905
1005,2.42836308479309
1006,2.54157614707947
1004,1.82376503944397
1000,3.81622695922852
1004,3.04473090171814
1006,0.573645949363709
1008,0.393912255764008
1002,3.58205914497375
1003,3.1841549873352
1003,5.07342624664307
1002,1.52977585792542
1002,4.53809452056885
1005,4.85640573501587
1006,2.98277354240417
1004,7.4276385307312
1006,1.09897696971893
1004,4.84237051010132
1003,5.8685884475708
1004,0.513331055641174
1000,6.05477380752564
1004,0.986973941326141
1009,2.89514684677124
1006,4.44263601303101
1002,2.93540549278259
1003,2.66355800628662
1005,1.33382594585419
1003,4.09392213821411
1004,3.71113896369934
1006,2.87094831466675
1004,2.72169923782349
1003,3.91529965400696
1004,2.9639458656311
1003,3.77170300483704
1003,6.12521028518677
1004,3.46749901771545
1005,4.66376256942749
1003,5.30191087722778
1002,3.63465213775635
1005,2.59749031066895
1005,1.35534429550171
1004,2.80568838119507
1004,5.78475570678711
1002,2.59564471244812
1004,2.56910920143127
1006,2.52776575088501
1007,2.59930038452148
1006,3.31914281845093
1002,5.17043161392212
1002,3.82631421089172
1006,2.32721734046936
1004,2.93122625350952
1004,2.54877352714539
1006,1.04766750335693
1005,0.540933549404144
1004,0.739589214324951
1001,1.51563787460327
1004,2.01724910736084
1003,0.684178948402405
1007,7.98558235168457
1003,1.1058601140976
1003,0.912841975688934
1000,0.934624671936035
1004,4.3755259513855
1004,1.67451214790344
1003,1.00484395027161
1008,6.39000701904297
1002,0.519018709659576
1005,2.70761728286743
1001,2.68151903152466
1000,0.958477556705475
1004,1.10666823387146
1005,2.19390988349915
1000,0.46169325709343
1006,1.83904159069061
1005,1.60112178325653
1007,0.694600522518158
1004,2.14385676383972
1004,2.63925909996033
1003,2.21676397323608
1003,3.13862442970276
1003,4.79381704330444
1001,4.49184417724609
1003,2.57376456260681
1004,2.5285153388977
1002,3.96326780319214
1005,3.71481609344482
1007,3.957275390625
1003,4.55755519866943
1002,4.57394313812256
1005,1.38302361965179
1004,7.32176542282105
1006,2.9853994846344
1002,5.06893730163574
1004,5.41470575332642
1003,3.22870779037476
1004,0.78176087141037
1001,2.56011343002319
1007,5.08199548721314
1002,4.40519380569458
1002,4.82983732223511
1004,4.67298984527588
1000,4.74361801147461
1005,4.16076231002808
1004,3.9911527633667
1003,3.79343032836914
1004,5.80806446075439
1004,3.47542762756348
1006,2.71371746063232
1002,2.1630744934082
1001,3.84592771530151
1004,3.85159492492676
1003,6.7147274017334
1002,6.1328444480896
1005,6.21434545516968
1002,5.1023006439209
1007,4.45754098892212
1004,5.27068042755127
1001,5.13523149490356
1004,4.31583452224731
1007,4.35878992080689
1006,5.19861268997192
1001,4.05746984481812
1003,4.50007963180542
1003,2.88633966445923
1004,6.47184371948242
1002,6.59734582901001
1004,5.84204339981079
1002,3.68956685066223
1001,7.02777767181397
1007,3.76408839225769
1008,3.49926733970642
1005,3.70880198478699
1002,5.05779027938843
1002,2.16600179672241
1003,3.83330178260803
1004,2.63403081893921
1005,5.65712881088257
1006,4.4899754524231
1000,4.52432823181152
1006,4.62290668487549
1006,1.13155102729797
1005,1.81620967388153
1009,3.7452929019928
1002,3.70903491973877
1003,4.17281007766724
1005,6.67979383468628
1001,4.17504835128784
1003,3.75399541854858
1005,2.64384126663208
1004,4.80111122131348
1005,6.13631582260132
1004,4.22215032577515
1005,4.68880128860474
1004,4.43240594863892
1008,5.11588907241821
1001,2.66208434104919
1005,4.47883892059326
1002,3.79038310050964
1005,4.17569828033447
1005,0.960459291934967
1007,0.146281972527504
1005,2.0035183429718
1006,3.57581949234009
1004,3.03208041191101
1003,3.56966948509216
1001,1.46088719367981
1003,1.69698011875153
1004,1.32332515716553
1004,4.23255109786987
1003,0.959762036800384
1002,2.29093837738037
1006,3.0294234752655
1003,2.49150276184082
1003,3.73188376426697
1005,4.01658821105957
1003,6.268235206604
1005,8.5926570892334
1004,2.83442139625549
1003,4.93389558792114
1004,2.00555515289307
1005,2.19839954376221
1003,3.21554851531982
1007,0.690195322036743
1003,0.557569265365601
1001,3.09046959877014
1005,3.2566933631897
1007,3.34224534034729
1001,1.52119553089142
1004,1.30858874320984
1006,8.58221912384033
1006,0.542695939540863
1004,8.32316875457764
1001,0.330574870109558
1003,1.97346436977386
1008,0.407564520835876
1002,5.85996818542481
1005,2.26991748809814
1001,1.47091042995453
1002,8.07458114624023
1003,2.09778046607971
1003,6.57466745376587
1004,4.92719078063965
1005,6.74795579910278
1002,6.74958896636963
1003,2.16341114044189
1003,1.94610798358917
1003,1.6295063495636
1003,7.72513484954834
1003,1.9145416021347
1002,0.961988210678101
1006,1.32878541946411
1003,0.871253907680512
1006,1.88125240802765
1005,1.88187825679779
1004,2.10208225250244
1004,1.37922155857086
1005,4.45721864700317
1005,4.61081314086914
1005,4.54061079025269
1003,4.4328818321228
1004,4.41091680526733
1003,4.3148889541626
1002,4.53048467636108
1004,4.56522178649902
1005,4.69142866134644
1004,5.07813119888306
1004,7.54369020462036
1001,3.82117104530334
1003,4.74540328979492
1003,3.79947423934937
1004,5.2192907333374
1004,3.77889132499695
1004,4.04523754119873
1004,4.86758470535278
1006,3.26963257789612
1006,2.09850263595581
1006,3.64647388458252
1004,1.31395864486694
1005,7.02037954330444
1002,0.850388944149017
1003,6.16105318069458
1001,1.21533179283142
1003,1.29318594932556
1008,2.90732383728027
1004,4.07840824127197
1003,2.85901951789856
1001,0.842081844806671
1005,0.507418513298035
1005,1.40451693534851
1002,2.41236662864685
1008,3.26969838142395
1003,5.27292728424072
1002,2.81825470924377
1006,1.22447025775909
1004,3.79522705078125
1006,3.27444624900818
1006,3.3257474899292
1002,2.44253396987915
1003,4.89706897735596
1002,3.79331588745117
1001,4.31712770462036
1004,2.95452427864075
1005,1.98351955413818
1003,3.68909025192261
1003,8.27713489532471
1002,3.06164264678955
1005,2.98070335388184
1004,3.28666758537292
1001,4.77853870391846
1004,6.8683705329895
1003,7.40044641494751
1003,1.89483666419983
1004,2.74225759506226
1003,3.09921264648437
1006,2.8503623008728
1005,5.21051216125488
1003,2.8407723903656
1004,2.22035002708435
1001,3.98849368095398
1002,2.90285396575928
1007,3.33031749725342
1001,3.28856801986694
1002,3.624591588974
1001,3.7949903011322
1008,5.79737329483032
1005,2.87640571594238
1005,7.71718597412109
1002,1.85463964939117
1003,1.5865706205368
1004,3.3327009677887
1005,3.09919428825378
1004,7.27860975265503
1003,2.47910928726196
1005,2.20082664489746
1004,5.34033966064453
1006,4.86483240127564
1003,4.34844160079956
1000,4.27083158493042
1006,1.86670219898224
1000,1.27910113334656
1001,4.5409460067749
1000,0.916324734687805
1002,6.49590921401978
1000,2.10221409797668
1003,4.5217456817627
1002,4.31079435348511
1007,5.08245086669922
1005,5.68628740310669
1004,7.14807081222534
1003,1.9098904132843
1001,3.30269527435303
1007,5.82673835754395
1002,3.47198009490967
1006,5.65756702423096
1006,5.44777154922485
1002,3.24328589439392
1006,1.46113634109497
1004,1.68584597110748
1005,2.37554001808166
1005,4.91489505767822
1004,1.05094027519226
1006,1.67336475849152
1005,2.84288239479065
1003,4.72129774093628
1003,3.58054280281067
1005,3.04501700401306
1004,1.13969707489014
1004,2.26121807098389
1003,3.26837849617004
1008,3.73363542556763
1003,7.9164080619812
1003,3.57986116409302
1005,3.37208318710327
1002,4.01798534393311
1003,2.27497291564941
1004,1.94239258766174
1003,3.22245955467224
1005,2.12291359901428
1003,1.32197022438049
1003,1.70920884609222
1005,1.46292781829834
1001,1.70620334148407
1002,3.06167006492615
1004,2.19395446777344
1001,2.96147465705872
1003,2.7161762714386
1004,2.69941830635071
1003,1.52551424503326
1006,1.7221759557724
1005,2.43729329109192
1001,3.39255499839783
1004,3.13514995574951
1005,6.54446744918823
1008,2.37327337265015
1002,2.16244602203369
1004,0.266608655452728
1001,1.94123601913452
1002,3.86747813224792
1003,1.6984931230545
1003,3.24216079711914
1008,1.35147964954376
1006,1.3072897195816
1002,0.927766442298889
1005,3.45613551139832
1004,0.201800093054771
1006,1.30639362335205
1006,0.954236924648285
1003,1.43664538860321
1003,2.74452495574951
1004,2.63913464546204
1005,1.13956618309021
1003,2.09174633026123
1004,1.94676733016968
1005,0.878313004970551
1001,3.54242467880249
1004,0.191301077604294
1005,5.57638788223267
1007,5.8996114730835
1005,0.550731062889099
1005,2.10164356231689
1003,0.59238189458847
1002,2.41825580596924
1003,3.79377198219299
1003,3.54448580741882
1004,4.38361930847168
1003,0.426357746124268
1004,1.79784369468689
1006,3.91278743743896
1003,2.92586708068848
1002,1.51780641078949
1004,6.13823175430298
1001,6.69062185287476
1009,2.15450859069824
1003,2.77126693725586
1004,1.66198909282684
1002,0.559099495410919
1002,0.965643286705017
1003,3.07936453819275
1001,1.56970250606537
1004,2.2496542930603
1004,2.66081166267395
1003,2.15322661399841
1002,1.49170863628387
1006,1.39181780815125
1006,1.17277932167053
1004,0.428215682506561
1004,1.89099681377411
1005,3.20544099807739
1002,0.351833015680313
1004,1.52390468120575
1005,1.59194767475128
1005,1.32025671005249
1003,1.80834686756134
1005,1.71323442459106
1005,1.8524397611618
1005,4.21625518798828
1004,2.14870953559875
1005,2.73419880867004
1004,1.11298811435699
1003,3.09811639785767
1007,1.8288608789444
1007,2.18361878395081
1006,1.19523346424103
1005,0.254889994859695
1002,0.53916734457016
1002,5.49496364593506
1003,6.53966188430786
1003,6.60286045074463
1006,2.15691876411438
1006,3.15227937698364
1006,7.25643825531006
1005,3.27162551879883
1003,3.10156583786011
1002,6.37618398666382
1006,2.19762253761291
1009,1.41007947921753
1006,2.34481239318848
1004,3.99128007888794
1002,2.27561616897583
1007,1.95010757446289
1001,4.07335901260376
1006,3.46774744987488
1005,1.72226440906525
1005,4.74722719192505
1005,1.84126651287079
1007,1.94506442546844
1005,3.61955952644348
1006,2.50917387008667
1007,3.71724510192871
1005,3.56139779090881
1003,2.74526381492615
1004,2.65606784820557
1002,1.17325258255005
1004,2.66572761535645
1002,2.45651245117187
1003,1.83259391784668
1005,1.3372894525528
1004,5.84266185760498
1006,8.16402149200439
1001,1.61474311351776
1004,7.07659101486206
1003,3.32019853591919
1004,1.98419284820557
1001,5.7916784286499
1003,3.13114857673645
1005,3.1892614364624
1005,4.5517315864563
1005,1.52418911457062
1001,1.86208724975586
1008,2.34688091278076
1005,0.269987553358078
1004,6.93409776687622
1005,3.1190013885498
1006,0.246475711464882
1005,7.12799215316772
1004,2.02327179908752
1006,3.41090297698975
1003,1.09824371337891
1008,4.83619070053101
1005,2.08190989494324
1003,1.91619563102722
1005,5.14765882492065
1004,3.28643465042114
1005,4.11223888397217
1006,2.41054487228394
1003,2.79524993896484
1002,3.17232394218445
1004,4.91130018234253
1007,2.72544455528259
1005,0.640929162502289
1003,4.19437599182129
1008,1.78848600387573
1005,5.03816652297974
1004,4.88729047775269
1007,6.82199859619141
1009,3.40653800964355
1007,2.41227340698242
1006,3.24919509887695
1004,6.8651294708252
1005,1.81398117542267
1008,2.00356984138489
1003,1.78811025619507
1005,1.90524435043335
1001,0.420934468507767
1001,3.02639389038086
1004,0.539007067680359
1004,3.4604811668396
1004,2.2041347026825
1006,6.93485069274902
1006,1.16635465621948
1006,4.60490894317627
1006,6.51217317581177
